GEO.id,GEO.id2,GEO.display-label,HC01_VC118,HC02_VC118,HC03_VC118,HC04_VC118
Id,Id2,Geography,Estimate; INCOME AND BENEFITS (IN 2015 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars),Margin of Error; INCOME AND BENEFITS (IN 2015 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars),Percent; INCOME AND BENEFITS (IN 2015 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars),Percent Margin of Error; INCOME AND BENEFITS (IN 2015 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars)
0500000US37043,37043,"Clay County, North Carolina",22106,2585,(X),(X)
0500000US37045,37045,"Cleveland County, North Carolina",20825,670,(X),(X)
0500000US37047,37047,"Columbus County, North Carolina",19814,896,(X),(X)
0500000US37049,37049,"Craven County, North Carolina",24553,659,(X),(X)
0500000US37051,37051,"Cumberland County, North Carolina",22931,349,(X),(X)
0500000US37053,37053,"Currituck County, North Carolina",27521,1334,(X),(X)
0500000US37055,37055,"Dare County, North Carolina",30682,1209,(X),(X)
0500000US37057,37057,"Davidson County, North Carolina",23060,678,(X),(X)
0500000US37059,37059,"Davie County, North Carolina",28141,1714,(X),(X)
0500000US37061,37061,"Duplin County, North Carolina",17593,853,(X),(X)
0500000US37063,37063,"Durham County, North Carolina",30268,557,(X),(X)
0500000US37065,37065,"Edgecombe County, North Carolina",17956,818,(X),(X)
0500000US37067,37067,"Forsyth County, North Carolina",26674,477,(X),(X)
0500000US37069,37069,"Franklin County, North Carolina",21526,692,(X),(X)
0500000US37071,37071,"Gaston County, North Carolina",22828,403,(X),(X)
0500000US37073,37073,"Gates County, North Carolina",22035,1197,(X),(X)
0500000US37075,37075,"Graham County, North Carolina",19372,1788,(X),(X)
0500000US37077,37077,"Granville County, North Carolina",23127,771,(X),(X)
0500000US37079,37079,"Greene County, North Carolina",18107,1150,(X),(X)
0500000US37081,37081,"Guilford County, North Carolina",26762,420,(X),(X)
0500000US37083,37083,"Halifax County, North Carolina",19709,1083,(X),(X)
0500000US37085,37085,"Harnett County, North Carolina",20864,455,(X),(X)
0500000US37087,37087,"Haywood County, North Carolina",25562,1191,(X),(X)
0500000US37089,37089,"Henderson County, North Carolina",26059,750,(X),(X)
0500000US37091,37091,"Hertford County, North Carolina",17280,942,(X),(X)
0500000US37093,37093,"Hoke County, North Carolina",18421,850,(X),(X)
0500000US37095,37095,"Hyde County, North Carolina",19333,2626,(X),(X)
0500000US37097,37097,"Iredell County, North Carolina",27558,731,(X),(X)
0500000US37099,37099,"Jackson County, North Carolina",21517,1235,(X),(X)
0500000US37101,37101,"Johnston County, North Carolina",22858,649,(X),(X)
0500000US37103,37103,"Jones County, North Carolina",20630,1667,(X),(X)
0500000US37105,37105,"Lee County, North Carolina",21743,782,(X),(X)
0500000US37107,37107,"Lenoir County, North Carolina",20191,1563,(X),(X)
0500000US37109,37109,"Lincoln County, North Carolina",26439,914,(X),(X)
0500000US37111,37111,"McDowell County, North Carolina",18717,675,(X),(X)
0500000US37113,37113,"Macon County, North Carolina",24060,1088,(X),(X)
0500000US37115,37115,"Madison County, North Carolina",21076,1270,(X),(X)
0500000US37117,37117,"Martin County, North Carolina",19032,1130,(X),(X)
0500000US37119,37119,"Mecklenburg County, North Carolina",33169,334,(X),(X)
0500000US37121,37121,"Mitchell County, North Carolina",21429,1878,(X),(X)
0500000US37123,37123,"Montgomery County, North Carolina",19331,1195,(X),(X)
0500000US37125,37125,"Moore County, North Carolina",29643,1500,(X),(X)
0500000US37127,37127,"Nash County, North Carolina",23082,884,(X),(X)
0500000US37129,37129,"New Hanover County, North Carolina",29880,771,(X),(X)
0500000US37131,37131,"Northampton County, North Carolina",18180,1186,(X),(X)
0500000US37133,37133,"Onslow County, North Carolina",21862,605,(X),(X)
0500000US37135,37135,"Orange County, North Carolina",36380,1172,(X),(X)
0500000US37137,37137,"Pamlico County, North Carolina",24176,1062,(X),(X)
0500000US37139,37139,"Pasquotank County, North Carolina",22187,1243,(X),(X)
0500000US37141,37141,"Pender County, North Carolina",23561,1105,(X),(X)
0500000US37143,37143,"Perquimans County, North Carolina",23006,1962,(X),(X)
0500000US37145,37145,"Person County, North Carolina",21148,813,(X),(X)
0500000US37147,37147,"Pitt County, North Carolina",23461,781,(X),(X)
0500000US37149,37149,"Polk County, North Carolina",27164,1860,(X),(X)
0500000US37151,37151,"Randolph County, North Carolina",21175,550,(X),(X)
0500000US37153,37153,"Richmond County, North Carolina",18059,735,(X),(X)
0500000US37155,37155,"Robeson County, North Carolina",15559,459,(X),(X)
0500000US37157,37157,"Rockingham County, North Carolina",20726,467,(X),(X)
0500000US37159,37159,"Rowan County, North Carolina",21706,618,(X),(X)
0500000US37161,37161,"Rutherford County, North Carolina",19419,770,(X),(X)
0500000US37163,37163,"Sampson County, North Carolina",19063,861,(X),(X)
0500000US37165,37165,"Scotland County, North Carolina",15849,604,(X),(X)
0500000US37167,37167,"Stanly County, North Carolina",20990,629,(X),(X)
0500000US37169,37169,"Stokes County, North Carolina",20950,861,(X),(X)
0500000US37171,37171,"Surry County, North Carolina",20330,553,(X),(X)
0500000US37173,37173,"Swain County, North Carolina",20409,1632,(X),(X)
0500000US37175,37175,"Transylvania County, North Carolina",24080,1300,(X),(X)
0500000US37177,37177,"Tyrrell County, North Carolina",16268,2468,(X),(X)
0500000US37179,37179,"Union County, North Carolina",29662,588,(X),(X)
0500000US37181,37181,"Vance County, North Carolina",18606,1122,(X),(X)
0500000US37183,37183,"Wake County, North Carolina",34202,418,(X),(X)
0500000US37185,37185,"Warren County, North Carolina",19354,1150,(X),(X)
0500000US37187,37187,"Washington County, North Carolina",20067,2009,(X),(X)
0500000US37189,37189,"Watauga County, North Carolina",22314,935,(X),(X)
0500000US37191,37191,"Wayne County, North Carolina",21204,596,(X),(X)
0500000US37193,37193,"Wilkes County, North Carolina",19163,753,(X),(X)
0500000US37195,37195,"Wilson County, North Carolina",21486,743,(X),(X)
0500000US37197,37197,"Yadkin County, North Carolina",21372,1329,(X),(X)
0500000US37199,37199,"Yancey County, North Carolina",20798,1325,(X),(X)
0500000US38001,38001,"Adams County, North Dakota",34005,3883,(X),(X)
0500000US38003,38003,"Barnes County, North Dakota",33016,2668,(X),(X)
0500000US38005,38005,"Benson County, North Dakota",20697,1540,(X),(X)
0500000US38007,38007,"Billings County, North Dakota",42729,6507,(X),(X)
0500000US38009,38009,"Bottineau County, North Dakota",33541,2634,(X),(X)
0500000US38011,38011,"Bowman County, North Dakota",34414,2481,(X),(X)
0500000US38013,38013,"Burke County, North Dakota",34161,2926,(X),(X)
0500000US38015,38015,"Burleigh County, North Dakota",34813,995,(X),(X)
0500000US38017,38017,"Cass County, North Dakota",31795,710,(X),(X)
0500000US38019,38019,"Cavalier County, North Dakota",38721,3564,(X),(X)
0500000US38021,38021,"Dickey County, North Dakota",27825,1700,(X),(X)
0500000US38023,38023,"Divide County, North Dakota",41625,5641,(X),(X)
0500000US38025,38025,"Dunn County, North Dakota",41849,5088,(X),(X)
0500000US38027,38027,"Eddy County, North Dakota",31806,5414,(X),(X)
0500000US38029,38029,"Emmons County, North Dakota",29367,3069,(X),(X)
0500000US38031,38031,"Foster County, North Dakota",29710,1652,(X),(X)
0500000US38033,38033,"Golden Valley County, North Dakota",27650,3004,(X),(X)
0500000US38035,38035,"Grand Forks County, North Dakota",29088,1143,(X),(X)
0500000US38037,38037,"Grant County, North Dakota",32412,2835,(X),(X)
0500000US38039,38039,"Griggs County, North Dakota",29639,2956,(X),(X)
0500000US38041,38041,"Hettinger County, North Dakota",28132,2027,(X),(X)
0500000US38043,38043,"Kidder County, North Dakota",32743,2923,(X),(X)
0500000US38045,38045,"LaMoure County, North Dakota",34471,2691,(X),(X)
0500000US38047,38047,"Logan County, North Dakota",32180,5026,(X),(X)
0500000US38049,38049,"McHenry County, North Dakota",34169,4373,(X),(X)
0500000US38051,38051,"McIntosh County, North Dakota",28735,2666,(X),(X)
0500000US38053,38053,"McKenzie County, North Dakota",37045,2523,(X),(X)
0500000US38055,38055,"McLean County, North Dakota",31777,1372,(X),(X)
0500000US38057,38057,"Mercer County, North Dakota",31759,1406,(X),(X)
0500000US38059,38059,"Morton County, North Dakota",32614,1500,(X),(X)
0500000US38061,38061,"Mountrail County, North Dakota",38061,3696,(X),(X)
0500000US38063,38063,"Nelson County, North Dakota",32259,3287,(X),(X)
0500000US38065,38065,"Oliver County, North Dakota",32235,3769,(X),(X)
0500000US38067,38067,"Pembina County, North Dakota",31244,1921,(X),(X)
0500000US38069,38069,"Pierce County, North Dakota",25029,1613,(X),(X)
0500000US38071,38071,"Ramsey County, North Dakota",29006,2309,(X),(X)
0500000US38073,38073,"Ransom County, North Dakota",30779,2420,(X),(X)
0500000US38075,38075,"Renville County, North Dakota",31281,2405,(X),(X)
0500000US38077,38077,"Richland County, North Dakota",28413,1053,(X),(X)
0500000US38079,38079,"Rolette County, North Dakota",16706,1170,(X),(X)
0500000US38081,38081,"Sargent County, North Dakota",32280,1699,(X),(X)
0500000US38083,38083,"Sheridan County, North Dakota",32095,3680,(X),(X)
0500000US38085,38085,"Sioux County, North Dakota",15557,1594,(X),(X)
0500000US38087,38087,"Slope County, North Dakota",34597,5686,(X),(X)
0500000US38089,38089,"Stark County, North Dakota",35114,1775,(X),(X)
0500000US38091,38091,"Steele County, North Dakota",34774,3961,(X),(X)
0500000US38093,38093,"Stutsman County, North Dakota",29490,1822,(X),(X)
0500000US38095,38095,"Towner County, North Dakota",33277,3252,(X),(X)
0500000US38097,38097,"Traill County, North Dakota",30213,2202,(X),(X)
0500000US38099,38099,"Walsh County, North Dakota",30154,2140,(X),(X)
0500000US38101,38101,"Ward County, North Dakota",31215,1011,(X),(X)
0500000US38103,38103,"Wells County, North Dakota",30514,2073,(X),(X)
0500000US38105,38105,"Williams County, North Dakota",43946,2882,(X),(X)
0500000US39001,39001,"Adams County, Ohio",18556,910,(X),(X)
0500000US39003,39003,"Allen County, Ohio",22922,564,(X),(X)
0500000US39005,39005,"Ashland County, Ohio",22928,1268,(X),(X)
0500000US39007,39007,"Ashtabula County, Ohio",20378,491,(X),(X)
0500000US39009,39009,"Athens County, Ohio",17868,772,(X),(X)
0500000US39011,39011,"Auglaize County, Ohio",25727,776,(X),(X)
0500000US39013,39013,"Belmont County, Ohio",23684,711,(X),(X)
0500000US39015,39015,"Brown County, Ohio",22133,920,(X),(X)
0500000US39017,39017,"Butler County, Ohio",27490,442,(X),(X)
0500000US39019,39019,"Carroll County, Ohio",23706,1157,(X),(X)
0500000US39021,39021,"Champaign County, Ohio",23513,798,(X),(X)
0500000US39023,39023,"Clark County, Ohio",23445,471,(X),(X)
0500000US39025,39025,"Clermont County, Ohio",29288,608,(X),(X)
0500000US39027,39027,"Clinton County, Ohio",23039,1127,(X),(X)
0500000US39029,39029,"Columbiana County, Ohio",23348,691,(X),(X)
0500000US39031,39031,"Coshocton County, Ohio",20713,754,(X),(X)
0500000US39033,39033,"Crawford County, Ohio",22499,1113,(X),(X)
0500000US39035,39035,"Cuyahoga County, Ohio",28215,252,(X),(X)
0500000US39037,39037,"Darke County, Ohio",22832,696,(X),(X)
0500000US39039,39039,"Defiance County, Ohio",24143,805,(X),(X)
0500000US39041,39041,"Delaware County, Ohio",41824,982,(X),(X)
0500000US39043,39043,"Erie County, Ohio",27249,940,(X),(X)
0500000US39045,39045,"Fairfield County, Ohio",28130,657,(X),(X)
0500000US39047,39047,"Fayette County, Ohio",21632,997,(X),(X)
0500000US39049,39049,"Franklin County, Ohio",29244,260,(X),(X)
0500000US39051,39051,"Fulton County, Ohio",26470,1066,(X),(X)
0500000US39053,39053,"Gallia County, Ohio",21195,1378,(X),(X)
0500000US39055,39055,"Geauga County, Ohio",37021,1291,(X),(X)
0500000US39057,39057,"Greene County, Ohio",31075,607,(X),(X)
0500000US39059,39059,"Guernsey County, Ohio",21564,883,(X),(X)
0500000US39061,39061,"Hamilton County, Ohio",30360,330,(X),(X)
0500000US39063,39063,"Hancock County, Ohio",27129,769,(X),(X)
0500000US39065,39065,"Hardin County, Ohio",20332,1063,(X),(X)
0500000US39067,39067,"Harrison County, Ohio",22197,1312,(X),(X)
0500000US39069,39069,"Henry County, Ohio",25205,791,(X),(X)
0500000US39071,39071,"Highland County, Ohio",20240,856,(X),(X)
0500000US39073,39073,"Hocking County, Ohio",21360,859,(X),(X)
0500000US39075,39075,"Holmes County, Ohio",18906,685,(X),(X)
0500000US39077,39077,"Huron County, Ohio",23158,668,(X),(X)
0500000US39079,39079,"Jackson County, Ohio",20697,1302,(X),(X)
0500000US39081,39081,"Jefferson County, Ohio",23188,708,(X),(X)
0500000US39083,39083,"Knox County, Ohio",23520,850,(X),(X)
0500000US39085,39085,"Lake County, Ohio",30094,531,(X),(X)
0500000US39087,39087,"Lawrence County, Ohio",21955,1019,(X),(X)
0500000US39089,39089,"Licking County, Ohio",27389,666,(X),(X)
0500000US39091,39091,"Logan County, Ohio",25428,1132,(X),(X)
0500000US39093,39093,"Lorain County, Ohio",26804,453,(X),(X)
0500000US39095,39095,"Lucas County, Ohio",24816,408,(X),(X)
0500000US39097,39097,"Madison County, Ohio",25159,895,(X),(X)
0500000US39099,39099,"Mahoning County, Ohio",24056,447,(X),(X)
0500000US39101,39101,"Marion County, Ohio",20811,721,(X),(X)
0500000US39103,39103,"Medina County, Ohio",31760,640,(X),(X)
0500000US39105,39105,"Meigs County, Ohio",19999,970,(X),(X)
0500000US39107,39107,"Mercer County, Ohio",24978,774,(X),(X)
0500000US39109,39109,"Miami County, Ohio",26320,579,(X),(X)
0500000US39111,39111,"Monroe County, Ohio",22522,1235,(X),(X)
0500000US39113,39113,"Montgomery County, Ohio",25734,346,(X),(X)
0500000US39115,39115,"Morgan County, Ohio",20180,1179,(X),(X)
0500000US39117,39117,"Morrow County, Ohio",23420,898,(X),(X)
0500000US39119,39119,"Muskingum County, Ohio",21274,519,(X),(X)
0500000US39121,39121,"Noble County, Ohio",21788,2097,(X),(X)
0500000US39123,39123,"Ottawa County, Ohio",29343,893,(X),(X)
0500000US39125,39125,"Paulding County, Ohio",23836,1297,(X),(X)
0500000US39127,39127,"Perry County, Ohio",20302,872,(X),(X)
0500000US39129,39129,"Pickaway County, Ohio",24921,894,(X),(X)
0500000US39131,39131,"Pike County, Ohio",20790,1215,(X),(X)
0500000US39133,39133,"Portage County, Ohio",26042,539,(X),(X)
0500000US39135,39135,"Preble County, Ohio",23414,1032,(X),(X)
0500000US39137,39137,"Putnam County, Ohio",26269,616,(X),(X)
0500000US39139,39139,"Richland County, Ohio",22367,622,(X),(X)
0500000US39141,39141,"Ross County, Ohio",21365,757,(X),(X)
0500000US39143,39143,"Sandusky County, Ohio",23782,669,(X),(X)
0500000US39145,39145,"Scioto County, Ohio",19769,654,(X),(X)
0500000US39147,39147,"Seneca County, Ohio",23020,872,(X),(X)
0500000US39149,39149,"Shelby County, Ohio",26741,1523,(X),(X)
0500000US39151,39151,"Stark County, Ohio",25547,366,(X),(X)
0500000US39153,39153,"Summit County, Ohio",28986,356,(X),(X)
0500000US39155,39155,"Trumbull County, Ohio",23509,442,(X),(X)
0500000US39157,39157,"Tuscarawas County, Ohio",23314,751,(X),(X)
0500000US39159,39159,"Union County, Ohio",28549,918,(X),(X)
0500000US39161,39161,"Van Wert County, Ohio",24422,1268,(X),(X)
0500000US39163,39163,"Vinton County, Ohio",18330,876,(X),(X)
0500000US39165,39165,"Warren County, Ohio",34271,712,(X),(X)
0500000US39167,39167,"Washington County, Ohio",24013,840,(X),(X)
0500000US39169,39169,"Wayne County, Ohio",23695,503,(X),(X)
0500000US39171,39171,"Williams County, Ohio",22234,917,(X),(X)
0500000US39173,39173,"Wood County, Ohio",27477,666,(X),(X)
0500000US39175,39175,"Wyandot County, Ohio",24246,911,(X),(X)
0500000US40001,40001,"Adair County, Oklahoma",16247,715,(X),(X)
0500000US40003,40003,"Alfalfa County, Oklahoma",28233,3714,(X),(X)
0500000US40005,40005,"Atoka County, Oklahoma",18810,1276,(X),(X)
0500000US40007,40007,"Beaver County, Oklahoma",26258,1999,(X),(X)
0500000US40009,40009,"Beckham County, Oklahoma",25156,3163,(X),(X)
0500000US40011,40011,"Blaine County, Oklahoma",19576,1346,(X),(X)
0500000US40013,40013,"Bryan County, Oklahoma",20688,642,(X),(X)
0500000US40015,40015,"Caddo County, Oklahoma",20003,980,(X),(X)
0500000US40017,40017,"Canadian County, Oklahoma",28246,606,(X),(X)
0500000US40019,40019,"Carter County, Oklahoma",22870,759,(X),(X)
0500000US40021,40021,"Cherokee County, Oklahoma",19509,855,(X),(X)
0500000US40023,40023,"Choctaw County, Oklahoma",18269,983,(X),(X)
0500000US40025,40025,"Cimarron County, Oklahoma",26981,2872,(X),(X)
0500000US40027,40027,"Cleveland County, Oklahoma",27745,556,(X),(X)
0500000US40029,40029,"Coal County, Oklahoma",22977,1993,(X),(X)
0500000US40031,40031,"Comanche County, Oklahoma",23264,544,(X),(X)
0500000US40033,40033,"Cotton County, Oklahoma",21640,1462,(X),(X)
0500000US40035,40035,"Craig County, Oklahoma",19623,807,(X),(X)
0500000US40037,40037,"Creek County, Oklahoma",23010,631,(X),(X)
0500000US40039,40039,"Custer County, Oklahoma",23044,1393,(X),(X)
0500000US40041,40041,"Delaware County, Oklahoma",21736,889,(X),(X)
0500000US40043,40043,"Dewey County, Oklahoma",25942,2133,(X),(X)
0500000US40045,40045,"Ellis County, Oklahoma",28417,2051,(X),(X)
0500000US40047,40047,"Garfield County, Oklahoma",24928,1034,(X),(X)
0500000US40049,40049,"Garvin County, Oklahoma",21644,1021,(X),(X)
0500000US40051,40051,"Grady County, Oklahoma",24965,685,(X),(X)
0500000US40053,40053,"Grant County, Oklahoma",28552,2613,(X),(X)
0500000US40055,40055,"Greer County, Oklahoma",19552,2294,(X),(X)
0500000US40057,40057,"Harmon County, Oklahoma",20891,2767,(X),(X)
0500000US40059,40059,"Harper County, Oklahoma",24364,2251,(X),(X)
0500000US40061,40061,"Haskell County, Oklahoma",18858,763,(X),(X)
0500000US40063,40063,"Hughes County, Oklahoma",17723,1081,(X),(X)
0500000US40065,40065,"Jackson County, Oklahoma",21923,1265,(X),(X)
0500000US40067,40067,"Jefferson County, Oklahoma",19409,1043,(X),(X)
0500000US40069,40069,"Johnston County, Oklahoma",20425,1254,(X),(X)
0500000US40071,40071,"Kay County, Oklahoma",23044,567,(X),(X)
0500000US40073,40073,"Kingfisher County, Oklahoma",27733,1305,(X),(X)
0500000US40075,40075,"Kiowa County, Oklahoma",23260,2775,(X),(X)
0500000US40077,40077,"Latimer County, Oklahoma",22343,1288,(X),(X)
0500000US40079,40079,"Le Flore County, Oklahoma",18881,542,(X),(X)
0500000US40081,40081,"Lincoln County, Oklahoma",23072,993,(X),(X)
0500000US40083,40083,"Logan County, Oklahoma",27402,1934,(X),(X)
0500000US40085,40085,"Love County, Oklahoma",20589,1002,(X),(X)
0500000US40087,40087,"McClain County, Oklahoma",26562,1160,(X),(X)
0500000US40089,40089,"McCurtain County, Oklahoma",17898,616,(X),(X)
0500000US40091,40091,"McIntosh County, Oklahoma",20599,1071,(X),(X)
